id	birthdate	gender_id	country_id
8734782	1997-11-06	3	1
8734848	1976-11-11	3	1
8697192	1972-04-29	3	1
8736026	1989-01-09	3	3
7940275	1970-03-05	1	1
7966077	1997-08-28	3	1
7975127	1964-04-24	3	2
8736877	1990-09-27	3	1
8697649	1967-05-12	3	1
8000230	1945-10-06	3	1
8004991	1949-04-19	1	1
8737680	1980-04-02	3	2
8741310	1988-10-05	3	3
8758782	1984-12-25	1	3
8738519	1978-10-09	1	1
8700759	1994-07-23	1	1
8701063	1989-07-19	3	4
8701487	1983-05-24	3	3
8701614	1981-09-17	1	3
8739516	1989-12-15	3	1
8701902	1990-03-12	3	1
8667729	1966-08-19	3	1
8800931	1967-07-13	3	1
8740332	1986-03-13	3	1
8740528	1977-10-24	3	4
8702658	1974-05-22	3	1
8703763	1970-12-19	3	1
8668720	1976-11-21	1	1
8704463	1985-05-09	1	1
8704513	1996-05-18	3	1
8705444	1992-11-01	3	1
8706139	1988-07-26	1	2
8706540	1967-09-10	1	1
7151078	1990-09-08	1	1
8670309	1967-11-23	3	1
8707889	1978-06-28	3	4
8671748	1975-09-06	3	1
8672316	1992-11-09	1	2
8672851	1950-07-02	1	2
7179820	1961-12-13	3	2
8673630	1975-02-06	3	1
8097141	1949-11-01	1	2
8741653	1969-11-01	3	1
8742125	1978-01-17	1	1
8742637	1974-10-28	3	1
8724668	1974-11-07	3	1
8819702	1951-05-19	3	2
8820856	1952-08-13	3	1
8828154	1991-08-09	1	1
8850908	1976-02-20	1	1
8726250	1975-05-11	3	1
8726467	1972-04-11	3	1
8709616	1971-11-28	1	1
8742863	1991-01-20	1	1
8742980	1992-03-28	3	1
8710425	1978-08-20	1	1
8711096	1984-10-18	1	4
7242739	1973-04-04	3	2
7250250	1971-06-02	1	2
8726880	1955-10-24	3	1
8726979	1967-09-22	3	1
8727048	1994-04-23	3	1
8727082	1977-10-22	3	4
8727503	1996-03-02	3	1
8727548	1990-01-29	1	1
8727633	1999-02-27	3	4
8743866	1982-06-08	1	1
8743914	1958-03-24	1	3
8728013	1971-12-22	1	3
8729852	1970-04-25	3	2
8676255	1978-11-06	1	3
8676536	1991-04-16	3	1
8676669	1980-11-07	3	1
8158143	1953-04-27	3	1
8744948	1961-01-09	1	3
8745531	1984-05-06	1	2
8184035	1985-06-05	3	3
8187068	1983-05-13	3	1
8202364	1995-07-21	1	1
8219513	1951-03-25	1	1
8745977	1967-01-01	1	1
8746009	1989-10-10	1	2
8746287	1943-09-05	1	1
8746553	1943-03-19	1	1
8746903	1984-06-18	1	4
8261726	1951-10-06	1	1
8747968	1947-05-12	3	2
8748000	1991-12-07	1	1
8748819	1964-11-20	1	4
8419005	1963-04-27	1	1
8490596	1976-09-09	3	1
8584264	1970-03-25	1	1
8749860	1984-08-26	1	2
8750158	1975-01-02	1	1
8750569	1979-05-27	1	1
8869749	1967-07-27	3	1
8879215	1974-09-30	3	1
8660247	1957-06-07	3	1
8696510	1973-06-06	1	1
8750867	1971-06-06	3	1
8750882	1987-04-10	1	1
8705029	1994-10-01	3	1
8751939	1994-07-23	1	1
8676984	1989-01-19	3	4
8677019	1985-03-31	1	3
8677065	1980-06-20	1	1
8677468	1970-12-12	1	1
8677667	1976-10-25	1	1
8705320	1981-11-26	3	1
8705914	1959-06-12	1	2
8927582	1973-10-05	3	1
8943278	1958-02-15	1	3
8953031	1984-12-15	1	1
8678326	1957-02-05	3	1
7302907	1993-06-17	3	1
7328736	1982-06-28	3	3
7331127	1971-05-25	1	1
8711863	1986-03-31	1	1
7346424	1983-08-26	1	4
7347112	1946-05-28	1	1
7366241	1992-03-29	3	3
8712327	1999-11-21	3	1
8712580	1989-09-27	1	1
7412532	1990-01-27	1	1
7414832	1997-07-24	3	1
7433549	1955-08-15	1	4
7446957	1953-09-19	3	3
7447784	1997-06-18	3	1
8714330	1961-06-27	1	1
7494466	1955-12-08	3	4
8714363	1970-05-26	3	1
8714966	1986-02-16	3	1
8715002	1979-05-21	1	1
8715041	1977-05-08	3	2
8715362	1956-01-06	3	2
7600390	1980-09-26	1	1
7604269	1978-03-20	1	1
7645578	1970-11-04	3	2
7675286	1990-11-10	3	1
7679274	1969-10-09	1	1
8715568	1963-07-20	3	3
8753881	1982-10-23	1	1
8716291	1966-06-28	1	4
8716341	1961-07-20	3	1
7758249	1984-06-08	3	4
7818494	1995-03-16	3	2
8755645	1999-04-28	3	2
8756390	1969-09-11	3	1
8756558	1986-02-12	1	4
8756841	1992-04-04	1	4
8756942	1991-09-24	3	1
8719104	1972-06-03	3	4
8719254	1961-09-27	3	1
8757541	1974-06-18	1	1
8757556	1986-03-27	1	4
8758772	1999-01-20	1	1
8759880	1994-07-07	1	1
8719667	1989-05-14	3	1
8719860	2005-06-04	3	3
8720109	1974-08-30	3	3
8761714	1954-03-01	1	1
8721692	1955-04-14	1	1
8761783	1965-04-25	1	2
7642365	1958-03-02	1	2
8722338	1981-10-05	3	1
8722622	1994-10-24	1	4
8763248	1981-10-28	1	1
8763435	1969-10-25	3	1
8763496	1954-08-17	1	3
8708618	1987-07-30	3	1
8764940	1969-12-12	1	1
8723662	1972-09-27	1	1
8765668	1965-10-12	1	1
8765704	1971-08-12	1	1
8766084	1975-12-15	1	1
8766931	1968-10-30	1	1
7880135	1963-09-23	3	1
7891666	1985-03-02	1	2
8767163	1966-09-18	1	1
8768083	1970-11-13	1	1
8768331	1991-07-19	1	2
8724130	1953-04-09	3	2
8724672	1954-07-10	1	1
8724808	1990-02-06	1	4
7921893	1947-06-28	3	1
8726228	1992-08-15	1	3
7974012	1960-04-26	3	1
8768830	1943-04-30	1	3
8768896	1979-05-23	1	1
8769446	1968-08-26	3	1
8726581	1983-06-29	1	1
8727351	1952-03-27	1	4
8730185	1976-04-15	1	1
8730853	1997-04-21	3	1
8770139	1984-01-23	3	1
8770539	1954-09-30	1	4
8770756	1980-09-18	3	1
8708981	1945-03-09	1	1
8680788	1985-08-21	3	4
8727527	1976-06-07	1	1
8728345	1988-07-07	1	4
8728556	1998-12-22	1	1
3009610	1980-12-20	3	1
3385855	1945-07-29	3	2
8731484	1962-01-03	1	2
8710893	1973-06-18	3	1
8711095	1990-03-03	3	1
8051022	1953-10-28	1	1
4569627	1964-07-19	3	1
5136418	1979-09-25	3	1
5482193	1964-01-27	3	1
5849146	1976-07-06	1	3
5908653	1961-01-27	3	1
5991071	1979-09-12	3	1
8682465	1952-06-25	3	1
8712711	1955-03-03	3	4
8712844	1970-06-20	3	1
8733799	1988-10-17	3	1
8734688	1975-11-16	3	2
8734756	1976-05-07	1	4
6426588	1956-04-11	3	1
6527141	1947-04-28	1	3
8734973	1987-06-07	3	1
8735073	1978-06-05	3	1
8736135	1998-01-26	3	2
8714431	1998-12-04	3	1
6663060	1981-06-25	1	1
8683378	1968-05-29	3	2
8714565	1978-05-08	3	3
8715215	1967-07-02	3	1
8715274	1984-04-21	1	1
8728767	1971-11-29	3	1
8729774	1997-02-26	3	4
8730006	1979-12-14	1	4
8730438	1976-11-13	1	1
8730981	1990-11-18	1	1
8732432	1981-12-19	1	4
8732878	1999-10-23	3	2
8733206	1986-09-01	1	4
8737301	1950-08-24	3	4
8684460	1951-04-24	3	1
8772890	1972-04-06	1	4
8773474	1977-01-30	1	4
8773710	1995-03-25	1	1
8733667	1954-11-08	3	4
8734311	1986-05-17	3	1
8734970	1980-10-11	3	4
8715707	1979-12-19	3	1
8715833	1988-06-23	1	4
8737804	1977-09-24	1	1
8685809	1967-10-12	3	1
8716532	1998-05-21	1	1
8716655	1993-12-29	3	4
8716895	1977-10-25	3	1
8776181	1976-10-07	3	4
8686928	1993-11-04	3	2
8687379	1985-04-15	1	4
8736721	1967-01-20	1	2
8687777	1973-04-04	3	4
8688196	1985-09-19	3	1
8688326	1997-03-21	3	4
8688494	1973-07-09	3	2
8688545	1962-03-30	1	4
8736945	1985-06-16	3	2
8737006	1963-09-23	1	1
8777663	1993-03-22	3	4
8777693	1971-08-03	1	1
8093117	1950-03-25	1	4
8102360	1985-05-10	1	1
8737939	1988-06-17	3	4
8738292	1986-10-01	3	2
8738981	1947-04-29	1	1
8739554	1956-04-22	3	2
8739743	1994-05-01	3	1
8779597	1987-10-22	3	1
8779662	1994-05-11	3	1
8779712	1974-08-16	1	4
7644153	1967-03-24	3	1
7644679	1981-07-10	3	1
7645196	1950-06-11	3	2
8167373	1963-03-29	1	1
8688930	1964-08-06	1	1
8689645	1972-05-31	3	1
8719352	1958-01-31	1	1
8719354	1975-08-23	3	4
8719943	1996-12-09	3	3
8720248	1974-04-12	1	1
8781226	1990-08-02	3	3
8188440	1952-05-05	3	1
8739172	1966-12-11	3	1
8739240	1982-06-22	1	4
6725916	1954-05-30	1	1
8741242	1967-01-27	1	2
8741458	1977-07-12	3	1
8268983	1989-03-13	3	4
8721176	1983-12-07	1	4
8721529	1974-01-16	3	2
8721536	1981-07-17	1	1
8740125	1966-01-31	3	1
8740176	1979-07-11	3	1
8740225	1978-12-29	1	4
6773301	1996-06-11	3	1
6800914	1958-09-14	1	1
6821779	1977-11-18	1	1
8303730	1974-05-12	1	1
8691412	1957-07-30	3	1
8693680	1954-11-12	3	1
8694082	1960-03-17	1	1
6865484	1983-01-26	1	1
6925498	1980-07-29	1	1
8722098	1975-12-14	3	1
8722364	1994-12-17	3	1
8723025	1941-10-10	3	4
8723693	1987-05-25	1	1
8723726	1988-09-12	3	1
8742722	1996-04-13	1	4
8361994	1986-06-27	3	4
8743417	1967-04-24	3	1
8744174	1998-12-23	1	1
8742952	1997-06-16	1	1
8724145	1987-02-08	1	1
8724441	1977-03-25	1	1
8724496	1993-06-07	1	4
8724573	1952-02-20	3	4
8724806	1966-06-02	3	4
8454857	1957-01-18	3	3
8520318	1968-10-14	3	4
8744481	1973-08-08	1	1
8745507	1993-10-02	1	4
8747165	1977-07-16	1	2
8747297	1993-05-07	3	1
8748009	1978-06-21	1	1
8748528	1979-10-04	3	4
8748609	1990-06-08	1	4
8748614	1974-07-05	3	2
8748959	1991-03-08	3	4
8748977	1963-06-15	3	3
8749479	1986-08-04	3	1
8749817	1981-08-09	1	1
8750657	1989-01-09	1	1
8750741	1986-08-13	1	4
7645594	1984-12-21	3	2
7645919	1991-12-12	1	4
7647036	1985-05-25	1	1
8752165	1978-11-23	1	4
8635324	1999-08-16	1	1
8644297	1963-12-14	3	2
8694269	1982-04-17	1	1
8694335	2001-01-31	1	2
8695458	1968-03-04	3	1
8695673	1975-09-16	1	4
8783947	1947-02-16	3	2
8785028	1994-07-08	3	1
8785163	1971-02-12	3	1
8785278	1986-04-01	3	1
8753791	1974-04-07	3	2
8754772	1988-09-24	3	1
8726188	1987-08-25	3	2
8726413	1952-10-14	1	2
8726580	1988-07-10	3	4
8726743	1982-11-13	3	1
8694987	1984-02-06	1	1
8695122	1940-06-12	3	1
8786124	1959-08-05	3	4
8786273	1989-12-18	1	1
8786904	1990-05-20	1	4
8787119	1995-05-31	3	1
8755638	1976-07-15	3	2
7197986	1973-07-21	3	2
7203591	1990-07-15	3	1
7212058	1974-08-03	3	1
7216019	1964-04-21	1	3
7221603	1981-10-26	1	1
7290966	1978-10-17	3	1
8756567	1988-05-21	3	2
7321465	1952-10-19	1	1
7326627	1994-04-27	1	1
7334626	1971-01-16	1	4
7344814	1974-05-09	1	1
7352039	1977-06-04	3	1
8787802	1947-10-17	1	4
8695909	1989-01-21	1	1
8696186	1973-04-30	1	1
8696564	1967-02-01	1	1
7367499	1971-10-20	3	2
7384590	1985-06-19	3	1
7437963	1950-10-21	3	3
7439720	1969-02-19	1	2
8727910	1963-04-24	3	1
8696664	1945-12-28	3	1
7470120	1982-09-26	3	3
7480854	1997-02-05	3	1
7611116	1999-01-05	3	1
7644188	1965-12-01	3	1
7730685	1951-01-30	1	1
7751218	1943-10-02	1	1
8698661	1960-05-22	3	4
8699451	1979-01-12	1	2
8699560	1986-06-08	1	1
8697628	1997-05-26	3	1
8697672	1954-07-31	1	1
8728714	1934-07-27	3	1
8746137	1990-12-21	3	1
8746162	1983-05-21	1	3
8746590	1975-03-18	1	1
8699720	1981-04-13	1	1
8700213	1956-04-09	1	2
8700287	1972-11-11	1	1
7760039	1987-10-29	3	1
7768528	1958-02-15	3	1
7781867	1973-01-14	3	1
8746833	1987-07-23	1	3
8747094	1985-03-20	1	1
8747596	1950-11-20	3	1
8759078	1958-10-24	1	2
8759325	1996-11-07	1	3
8759737	1977-08-02	3	4
8729866	1977-08-25	1	2
8729899	1996-11-07	3	2
8730262	1957-02-17	3	3
8698517	1972-03-19	3	1
8698580	1986-07-27	3	4
8698915	1984-01-06	3	3
8699083	1981-08-07	3	1
8699672	1959-04-16	3	1
7849534	1978-10-20	1	1
7872870	1965-04-24	3	4
8748513	1953-05-18	3	1
7922247	1973-11-17	3	1
8760271	1994-07-07	1	3
8760339	1965-02-06	3	2
8761192	1989-04-14	1	1
8761242	1971-03-08	3	1
8700362	1982-10-09	1	1
8700656	1972-10-14	3	1
7959381	1993-10-27	3	2
8700638	1996-07-13	3	1
8701375	1997-11-09	3	1
7985609	1957-02-04	3	2
7999015	1967-12-07	1	4
8788699	1955-05-24	1	1
8788935	1983-09-22	1	3
8788952	1959-06-08	3	2
8789583	1991-04-18	1	1
8761692	1987-04-13	1	2
8761921	1996-12-05	3	2
8701472	1990-09-13	3	2
8701474	1967-11-05	1	4
8701794	1968-05-02	3	1
8013085	1971-06-28	3	1
8731463	1975-10-07	1	1
8033543	1976-07-15	3	2
8042959	1942-08-02	1	1
8750088	1971-09-03	3	4
8750294	1996-03-12	1	1
8790384	1982-12-12	3	1
8733779	1974-12-18	3	1
8056499	1968-05-08	3	3
8059143	1966-02-12	3	1
8067266	1961-10-20	1	3
8734118	1997-03-14	3	3
8734250	1997-12-08	3	4
8734440	1995-06-06	3	4
8734703	1961-03-22	1	3
8076299	1996-01-14	1	1
8082718	1959-02-10	1	1
8791908	1989-12-23	3	1
8791976	1974-11-25	3	1
8792770	1992-03-27	3	2
8792817	1996-11-06	1	1
8750918	1984-04-19	3	3
8750950	1962-08-04	3	1
8793619	1986-09-11	1	1
8793818	1947-06-18	1	1
8794036	1967-03-14	3	4
8794219	1982-07-25	3	4
8794354	1979-05-26	3	1
8795120	1987-10-13	1	2
8796066	1931-06-19	1	1
8734910	1964-06-28	1	4
8735243	1994-09-14	3	1
8792263	1954-09-27	1	1
8796059	1985-04-23	1	4
8751674	1980-08-30	3	1
8751979	1944-04-13	3	1
8752094	1974-12-09	3	1
8797870	1938-08-05	1	1
8798382	1978-07-18	1	1
8753372	1964-02-13	3	1
8737992	1994-03-01	3	2
8763883	1975-04-11	1	2
8705044	1972-06-01	1	1
8705472	1965-06-21	3	1
8798494	1970-08-29	1	1
8738973	1961-08-14	3	1
8739203	1960-02-04	3	2
8739267	1968-06-28	1	1
8739476	1983-07-03	1	1
8145020	1968-05-01	3	1
8165238	1952-04-26	1	1
8176334	1986-09-07	3	1
8740639	1971-04-29	3	1
8741925	2004-03-09	1	2
8741983	1964-05-25	1	1
8742087	1968-02-03	1	1
8754435	1974-08-05	1	1
8754453	1981-02-01	3	1
8755202	1982-05-29	3	1
8706494	1996-10-21	3	1
8755526	1989-12-13	3	1
8755713	1964-12-25	1	4
8755763	1977-04-18	3	1
8756396	1991-07-26	1	4
8819863	1968-03-26	1	1
8764604	1988-11-24	1	2
8800326	1950-10-28	3	2
8756739	1994-09-14	3	1
8743820	1973-06-09	3	1
8879076	1951-07-01	1	1
8891804	1949-11-18	3	1
8929007	1974-05-09	1	4
8706753	1985-06-05	3	1
8766196	1994-08-06	3	4
8766495	1992-03-14	1	2
8331451	1955-03-19	3	1
8707874	1996-09-14	1	1
8767588	1952-11-23	1	1
8768191	1972-07-14	1	3
8802074	1951-08-22	1	1
8769355	1975-09-18	3	1
8411810	1953-11-11	3	1
8709032	1993-11-23	3	1
8446603	1993-03-01	3	1
8513423	1983-09-10	1	1
8770267	1987-02-07	3	1
8771017	1992-07-06	1	1
8642463	1963-05-27	3	4
8747257	1988-08-04	3	1
8747694	1972-10-22	1	2
8747764	1979-12-10	1	1
8748155	1993-10-16	1	2
1795980	1955-06-03	1	1
8773716	1967-08-03	1	4
8773933	1993-07-24	1	3
4143593	1952-03-02	3	1
8711904	1981-10-21	3	4
8749124	1970-12-15	3	1
8775472	1972-11-16	3	3
8778067	1974-02-24	1	1
8778085	1954-05-23	3	1
8779388	1991-03-28	3	1
7647751	1975-04-06	1	1
7648587	1962-02-23	1	2
8779818	1954-12-13	1	1
8781963	1990-02-22	3	2
8749987	1973-10-27	3	2
8750089	2000-08-01	3	4
8750278	2000-04-27	3	4
8804816	1990-01-28	3	4
5206742	1972-02-26	3	1
5210431	1984-06-10	1	3
8805369	1980-12-17	1	2
8805388	1953-05-04	1	1
8713093	1959-10-20	1	1
8713899	1973-10-04	3	1
8700615	1995-02-24	1	3
8701758	1958-02-11	3	1
8702158	1991-09-29	3	2
8702178	1985-10-01	3	1
8702275	1959-04-07	1	3
8703318	1958-05-25	3	2
8758603	1991-09-23	1	3
8759285	1997-10-29	3	1
8759328	1993-04-08	3	1
8760251	1962-08-07	1	4
8760610	1984-01-17	1	1
8760674	1971-07-28	1	2
8761185	1979-07-12	1	1
8715135	1970-06-28	3	1
8715190	1984-09-28	1	1
8750702	2001-07-04	1	1
8750876	1988-07-13	3	2
8751199	1947-06-09	1	1
5996539	1992-04-06	1	1
8762777	2000-07-13	3	4
8715919	1972-04-02	3	3
8763773	1980-06-17	1	1
8763887	1980-10-03	1	4
8808187	1964-11-09	1	3
8785801	1977-09-12	1	4
8785967	1984-10-14	3	1
8786032	1987-08-16	1	2
8786083	1961-02-20	3	1
8786695	1969-07-07	3	1
8809132	1974-06-07	3	1
8751837	1981-09-30	3	2
8787161	1994-04-02	3	1
8787926	1944-10-30	1	3
8810281	1991-07-27	1	1
8811597	1962-05-25	1	1
8705631	1964-10-05	1	1
8706330	1976-09-16	3	1
8815111	1969-12-19	3	4
8815587	1980-07-16	3	2
8816007	1958-10-24	3	1
8817315	1971-03-17	1	4
6511199	1973-02-22	3	1
6604201	1969-02-07	3	2
6655618	1973-07-22	3	1
8706896	1959-05-20	3	1
8706913	1999-06-19	1	2
8707278	1960-07-19	3	3
6661366	1995-06-07	1	1
6697221	1959-07-30	3	1
8718239	1987-01-29	1	1
8718241	1970-10-20	3	1
8718298	1984-04-05	1	2
8718863	1992-01-31	3	2
8765640	1990-05-23	1	1
8754918	1988-09-30	3	1
8754919	1984-06-18	3	3
6718167	1964-10-11	1	2
6739717	1950-05-10	1	1
8819039	1975-05-14	3	1
8708248	1976-08-21	3	3
8709229	1997-04-18	3	1
8819075	1952-03-14	1	1
8820560	1973-06-24	3	1
8767253	1984-05-29	1	1
6831333	1963-10-04	3	1
8789894	1990-03-24	1	4
8755553	1972-12-05	3	1
8756015	1978-08-10	1	3
8820760	1951-12-07	1	2
8820928	1948-02-06	3	1
8719401	1965-07-23	3	4
8719463	1999-07-07	1	1
8709809	1993-08-17	3	1
8710510	1999-12-08	1	2
8790344	1995-09-16	3	1
8792233	1960-08-11	1	1
8792759	1953-05-02	1	1
8792945	1993-08-06	3	1
8793658	1958-09-26	3	1
6925868	1992-03-10	1	1
7030192	1963-09-24	3	2
7034606	1965-11-30	1	1
7057759	1960-05-14	1	1
7080372	1953-07-14	1	3
7227501	1985-11-05	1	1
7236708	1976-12-12	1	1
7278671	1950-11-20	3	1
7298831	1948-03-15	1	1
7307268	1980-11-19	3	3
7317759	1959-06-14	1	2
7345593	1952-05-15	3	1
8756846	2000-09-18	1	1
8756881	1986-02-12	3	4
8756888	1959-10-25	1	1
8757047	1968-04-04	1	4
8757381	1984-01-24	3	4
8827812	1954-06-22	1	1
8828001	1974-01-04	1	4
8828061	1985-12-19	1	4
8794893	1955-03-02	3	1
8710824	1971-06-12	3	3
8711207	1968-09-23	1	4
7351174	1998-07-02	3	1
7357129	1961-07-16	1	3
7372899	1967-03-24	3	2
8795912	1997-10-21	3	1
8796523	1970-05-02	3	4
8796946	1982-05-11	3	2
8758174	1986-04-10	3	1
8767913	1994-10-25	1	2
8768063	1953-02-11	3	3
8768566	1981-11-18	3	1
8768921	1948-04-01	1	1
7421607	1964-10-12	1	3
8797213	1971-05-22	3	1
8797310	1998-05-02	1	1
8798421	1981-08-11	3	4
8830027	1958-02-08	1	4
8799352	1954-08-12	1	1
8831746	1970-02-01	1	1
8832095	1984-03-23	3	4
8832397	1956-07-01	3	1
8722071	1989-02-25	3	1
8800185	1982-11-23	3	1
8800518	1968-07-18	1	3
8832947	1984-12-17	3	1
8833179	1997-08-21	3	1
8835106	1956-07-21	1	3
8802687	1955-07-30	3	1
8803223	1986-03-31	1	1
8759934	1932-01-07	3	1
8760709	1956-09-13	3	1
8805683	1986-11-28	1	1
8712909	1989-08-24	3	4
8713522	1980-12-22	1	1
8713741	1975-11-29	1	1
8713872	1941-07-06	3	4
8714008	1956-03-13	1	2
8714088	1956-06-05	1	1
8714252	1992-01-30	1	1
8714806	1950-06-30	3	4
8722522	1947-06-04	1	1
8723636	1982-11-20	1	4
7464785	1957-11-16	3	1
7480413	1991-09-19	1	1
8770788	1986-05-12	1	1
8770981	1995-04-11	3	1
8724099	1996-12-22	1	1
8724692	1978-10-24	3	3
8724850	2005-06-04	1	3
8762076	1978-07-11	3	1
8762276	1992-05-15	3	2
8762611	1982-05-20	3	1
8806051	1965-04-07	3	4
8806154	1994-02-03	3	1
8807140	1973-02-18	1	1
8715201	1972-12-03	1	2
8715267	1970-05-22	3	1
8715812	1942-08-11	1	2
8715875	1975-09-25	1	1
8715958	1962-08-28	3	1
8809006	1964-12-21	3	1
8772278	1967-12-04	1	1
8718922	1976-05-23	3	3
8810622	1954-02-06	3	2
7654504	1955-02-25	3	2
7664898	1990-05-03	3	1
7667500	1967-11-08	1	1
8773034	1989-11-26	3	4
7697667	1981-02-02	1	1
7699154	1965-01-25	1	1
7718078	1991-02-08	3	3
8764365	1975-01-31	1	1
8812086	1978-11-11	1	1
8812536	1953-07-02	1	1
8813183	1993-05-06	3	1
8764905	1970-03-04	1	1
8765002	1994-09-14	3	2
8765167	1987-11-26	3	1
8720535	1972-09-02	3	1
8720769	1987-06-07	3	1
8813674	1976-06-26	3	1
8815118	1951-01-16	3	1
8766031	1977-04-10	1	1
8766122	1973-12-05	1	1
8766491	1966-11-08	3	1
8777208	1977-10-08	3	3
8725373	1990-02-08	3	2
8725547	1983-03-31	3	4
8725572	1992-06-03	3	1
8726761	1988-07-23	3	1
8727032	1979-04-02	3	4
7785977	1993-06-19	3	1
8816587	1947-06-02	1	2
8767585	1977-09-19	3	4
8728360	1953-08-01	3	1
7817556	1988-02-21	3	1
8729555	1962-07-26	3	2
8721539	1985-09-18	1	2
8769845	1959-03-17	3	2
8836972	1982-12-27	1	1
8837787	1953-04-02	1	1
8819249	1949-11-08	3	1
8819417	1948-12-11	1	1
8819549	1945-05-24	3	1
8819853	1965-08-16	3	1
8722293	1968-04-25	3	1
8722873	1993-05-13	1	1
8723121	1990-12-01	3	1
8777874	1975-12-20	1	1
8838371	1956-11-18	1	1
8838605	1966-07-01	1	1
8821151	1963-01-20	3	2
8821938	1950-08-07	1	1
8822055	1987-09-19	3	1
8842588	1989-10-18	1	1
8823430	1998-09-01	3	4
8824599	1960-07-03	3	1
8781469	1963-01-20	1	1
8843087	1964-07-17	1	1
7850558	1977-05-08	1	2
8846293	1983-03-19	1	4
8846660	1987-06-03	3	1
7930485	1964-02-02	1	1
8846959	1991-10-23	3	1
8848527	1992-11-13	3	1
8729692	1982-10-27	3	4
8729980	1996-02-15	1	1
8730380	1975-03-15	3	1
8730679	1982-04-03	3	2
8783384	1984-03-16	1	4
8731682	1973-03-20	3	2
8850184	1965-06-11	3	1
8850350	1943-06-18	1	2
8732044	1988-10-27	1	1
8732582	1942-01-27	1	1
8732747	1997-10-26	3	1
8851801	1951-07-03	1	1
8852599	1945-10-19	1	1
8856183	1969-06-30	3	1
8770411	1980-08-22	1	1
8770545	1970-08-29	1	1
8771046	1952-04-27	3	1
8783625	1994-05-01	3	4
8784304	1996-05-29	3	1
8784745	1978-01-19	1	1
8856904	1982-08-21	3	1
8857036	1953-04-01	1	4
8858569	1986-01-24	1	3
8858605	1976-08-12	1	1
7959154	1946-06-16	3	1
7964050	1980-05-09	3	1
8773142	1997-03-16	3	1
8773478	1974-02-08	1	1
8773510	1991-05-02	1	1
8002553	1970-01-09	3	1
8019592	1962-10-08	3	4
8022313	1985-10-25	3	1
8023941	1976-12-02	3	1
8827439	1969-08-22	1	1
8785891	1958-09-16	1	1
8786064	1996-12-31	1	1
8787298	1982-05-18	3	2
8873724	1963-05-14	1	2
8828616	1949-01-10	3	1
8829316	1959-11-05	3	3
8774517	1978-04-07	1	4
8775452	1951-01-06	1	1
8735515	2000-05-17	3	1
8735692	1959-08-16	1	1
8735719	1985-07-24	1	1
8736181	1978-09-09	1	1
8736386	1965-04-25	3	1
8736479	1998-06-30	3	1
8737317	1985-11-17	1	1
8791266	1998-10-03	1	1
8791391	1993-03-09	3	1
8792748	1996-05-31	3	4
8105128	1948-01-08	1	1
8778650	1949-07-14	1	4
8831902	1964-06-02	1	1
8832455	1952-05-30	1	1
8832707	1986-02-24	3	4
8833023	1984-11-27	1	3
8126683	1966-04-14	1	3
8127594	1967-10-30	1	1
8135180	1953-07-26	1	1
8192045	1960-01-11	1	1
8723318	1983-02-15	1	1
8723941	1954-03-13	1	2
8738225	1975-04-28	1	1
8738602	1957-03-20	1	4
8739621	1948-09-27	3	3
8779234	1965-05-08	1	4
8779336	1969-12-16	1	1
8740095	1994-08-26	3	1
8741815	1955-04-20	1	1
8780701	1992-02-21	1	3
8780972	1977-10-30	3	2
8833396	1976-05-03	1	3
8725850	1964-01-27	3	3
8726157	1981-07-01	1	1
8726176	1975-04-06	3	3
8234952	1955-09-15	1	1
8238835	1963-03-28	3	3
8246316	1952-11-09	1	1
8793135	1988-12-14	1	1
8794397	2001-01-31	3	3
8726890	1976-05-04	3	1
8726907	1984-11-02	3	2
8727806	1993-02-02	1	4
8302446	1954-03-01	3	4
8836072	1957-07-03	1	1
8837614	1992-04-30	1	4
8838264	1973-01-25	1	2
8841279	1985-10-17	3	3
8742850	1964-10-11	3	2
8742890	1991-06-25	3	1
8841927	1980-03-03	1	1
8842881	1992-02-18	1	2
8843416	1946-01-27	1	1
8843752	1969-06-20	1	3
8843770	1951-10-29	3	1
8743706	1962-03-10	1	1
8744404	1957-10-27	3	2
8744661	1951-09-06	3	1
8782998	1965-12-01	1	1
8785779	1966-05-21	3	4
8845668	1945-12-07	3	1
8786179	1963-06-30	3	4
8800074	1952-09-30	3	4
8847352	1973-03-08	3	1
8848401	1994-11-29	1	2
8728337	1981-06-10	1	2
8849112	1959-10-18	3	3
8849528	1946-08-27	1	1
8850793	1956-05-29	3	4
8852291	1982-03-11	1	1
8852508	1979-09-26	1	3
8853276	1967-08-21	3	1
8854292	1999-12-16	1	2
8854575	1947-10-13	1	1
8854758	1961-09-18	1	1
8855041	1973-07-26	1	2
8855308	1986-10-26	1	4
8800771	1968-04-25	3	1
8801754	1994-07-04	1	1
8801820	1968-12-25	3	2
8412984	1997-09-14	1	1
8745887	1964-01-31	3	1
8746251	1991-11-12	1	1
8863716	1985-11-27	3	1
8865598	1981-03-28	1	1
8802735	1985-12-21	3	1
8867901	1978-07-15	3	1
8499448	1960-01-13	1	1
8543786	1990-10-27	3	1
8732635	1967-05-08	1	1
8608992	1959-04-21	1	1
8803383	1980-03-16	3	4
8803977	1988-02-16	3	2
8804472	1957-07-08	1	2
8747982	1968-02-26	1	3
8734439	1983-04-23	1	4
8748983	1966-07-04	3	1
8701368	1989-10-07	1	1
8701418	1975-07-03	3	1
